nr,household_id,purchase,tpnb,product_id,uniqueness_id,brand_id,brand_subgroup_id,quantity,spend,discount,coupon,contents_quantity,tesco_week,shopdatetime,home_shopping_flg,Store_Number
51,5666661,9,64196758,63,28,2,6,1,3,0,0,592,200922,1564590094,0,3373
51,5666661,10,64196758,63,28,2,6,1,3,0,0,592,200922,1564590095,0,3373
51,5666661,11,64556612,29,15,3,5,1,3,0,0,592,200922,1564590096,0,3373
51,5666661,12,64196758,63,28,2,6,1,3,0,0,592,200923,1564590097,0,3373
51,5666661,13,64196758,63,28,2,6,1,3,0,0,592,200923,1564590098,0,3373
51,5666661,14,64556612,29,15,3,5,1,3,0,0,592,200923,1564590099,0,3373
51,5666661,15,64196758,63,28,2,6,1,3,0,0,592,200923,1564590100,0,3373
51,5666661,16,64196758,63,28,2,6,1,3,0,0,592,200923,1564590101,0,3373
51,5666661,17,64196758,63,28,2,6,1,3,0,0,592,200923,1564590102,0,3373
51,5666661,18,64196612,18,10,1,4,1,3,0,0,592,200923,1564590103,0,3373
51,5666661,19,78786612,54,20,4,17,1,3,0,0,592,200923,1564590104,0,3373
51,5666661,20,78786612,54,20,4,17,1,3,0,0,592,200923,1564590105,0,3373
51,5666661,21,64196612,18,10,1,4,1,3,0,0,592,200923,1564590106,0,3373
51,5666661,22,64196612,18,10,1,4,1,3,0,0,592,200923,1564590107,0,3373
51,5666661,23,48756677,19,15,5,55,1,3,0,0,592,200923,1564590108,0,3373
51,5666661,24,78786612,54,20,4,17,1,3,0,0,592,200923,1564590109,0,3373
51,5666661,25,78786612,54,20,4,17,1,3,0,0,592,200923,1564590110,0,3373
51,5666661,26,78786612,54,20,4,17,1,3,0,0,592,200923,1564590111,0,3373
51,5666661,27,78786612,54,20,4,17,1,3,0,0,592,200923,1564590112,0,3373
51,5666661,28,78786612,54,20,4,17,1,3,0,0,592,200923,1564590113,0,3373
51,5666661,29,78786612,54,20,4,17,1,3,0,0,592,200924,1564590114,0,3373
51,5666661,30,78786612,54,20,4,17,1,3,0,0,592,200924,1564590115,0,3373
51,5666661,31,64196612,18,10,1,4,1,3,0,0,592,200924,1564590116,0,3373
51,5666661,32,78786612,54,20,4,17,1,3,0,0,592,200924,1564590117,0,3373
51,5666661,33,78786612,54,20,4,17,1,3,0,0,592,200924,1564590118,0,3373
51,5666661,34,78786612,54,20,4,17,1,3,0,0,592,200924,1564590119,0,3373
51,5666661,35,78786612,54,20,4,17,1,3,0,0,592,200924,1564590120,0,3373
51,5666661,36,78786612,54,20,4,17,1,3,0,0,592,200924,1564590121,0,3373
51,5666661,37,78786612,54,20,4,17,1,3,0,0,592,200924,1564590122,0,3373
51,5666661,38,78786612,54,20,4,17,1,3,0,0,592,200924,1564590123,0,3373
51,5666661,39,78786612,54,20,4,17,1,3,0,0,592,200924,1564590124,0,3373
51,5666661,40,64196612,18,10,1,4,1,3,0,0,592,200924,1564590125,0,3373
52,5777772,1,64196758,63,28,2,6,1,3,0,0,592,200922,1564590086,0,3373
52,5777772,2,64196758,63,28,2,6,1,3,0,0,592,200922,1564590087,0,3373
52,5777772,3,64196758,63,28,2,6,1,3,0,0,592,200922,1564590088,0,3373
52,5777772,4,64196612,18,10,1,4,1,3,0,0,592,200922,1564590089,0,3373
52,5777772,5,64556612,29,15,3,5,1,3,0,0,592,200922,1564590090,0,3373
52,5777772,6,64196612,18,10,1,4,1,3,0,0,592,200922,1564590091,0,3373
52,5777772,7,64196612,18,10,1,4,1,3,0,0,592,200922,1564590092,0,3373
52,5777772,8,64196612,18,10,1,4,1,3,0,0,592,200922,1564590093,0,3373
52,5777772,9,64196758,63,28,2,6,1,3,0,0,592,200922,1564590094,0,3373
52,5777772,10,64196758,63,28,2,6,1,3,0,0,592,200922,1564590095,0,3373
52,5777772,11,64556612,29,15,3,5,1,3,0,0,592,200922,1564590096,0,3373
52,5777772,12,64196758,63,28,2,6,1,3,0,0,592,200923,1564590097,0,3373
52,5777772,13,64196758,63,28,2,6,1,3,0,0,592,200923,1564590098,0,3373
52,5777772,14,64556612,29,15,3,5,1,3,0,0,592,200923,1564590099,0,3373
52,5777772,15,64196758,63,28,2,6,1,3,0,0,592,200923,1564590100,0,3373
52,5777772,16,64196758,63,28,2,6,1,3,0,0,592,200923,1564590101,0,3373
52,5777772,17,64196758,63,28,2,6,1,3,0,0,592,200923,1564590102,0,3373
52,5777772,18,64196612,18,10,1,4,1,3,0,0,592,200923,1564590103,0,3373
52,5777772,19,78786612,54,20,4,17,1,3,0,0,592,200923,1564590104,0,3373
52,5777772,20,78786612,54,20,4,17,1,3,0,0,592,200923,1564590105,0,3373
52,5777772,21,64196612,18,10,1,4,1,3,0,0,592,200923,1564590106,0,3373
52,5777772,22,64196612,18,10,1,4,1,3,0,0,592,200923,1564590107,0,3373
52,5777772,23,48756677,19,15,5,55,1,3,0,0,592,200923,1564590108,0,3373
52,5777772,24,78786612,54,20,4,17,1,3,0,0,592,200923,1564590109,0,3373
52,5777772,25,78786612,54,20,4,17,1,3,0,0,592,200923,1564590110,0,3373
52,5777772,26,78786612,54,20,4,17,1,3,0,0,592,200923,1564590111,0,3373
52,5777772,27,78786612,54,20,4,17,1,3,0,0,592,200923,1564590112,0,3373
52,5777772,28,78786612,54,20,4,17,1,3,0,0,592,200923,1564590113,0,3373
52,5777772,29,78786612,54,20,4,17,1,3,0,0,592,200924,1564590114,0,3373
52,5777772,30,78786612,54,20,4,17,1,3,0,0,592,200924,1564590115,0,3373
52,5777772,31,64196612,18,10,1,4,1,3,0,0,592,200924,1564590116,0,3373
52,5777772,32,78786612,54,20,4,17,1,3,0,0,592,200924,1564590117,0,3373
52,5777772,33,78786612,54,20,4,17,1,3,0,0,592,200924,1564590118,0,3373
52,5777772,34,78786612,54,20,4,17,1,3,0,0,592,200924,1564590119,0,3373
52,5777772,35,78786612,54,20,4,17,1,3,0,0,592,200924,1564590120,0,3373
52,5777772,36,78786612,54,20,4,17,1,3,0,0,592,200924,1564590121,0,3373
52,5777772,37,78786612,54,20,4,17,1,3,0,0,592,200924,1564590122,0,3373
52,5777772,38,78786612,54,20,4,17,1,3,0,0,592,200924,1564590123,0,3373
52,5777772,39,78786612,54,20,4,17,1,3,0,0,592,200924,1564590124,0,3373
52,5777772,40,64196612,18,10,1,4,1,3,0,0,592,200924,1564590125,0,3373
53,5888883,1,64196758,63,28,2,6,1,3,0,0,592,200922,1564590086,0,3373
53,5888883,2,64196758,63,28,2,6,1,3,0,0,592,200922,1564590087,0,3373
53,5888883,3,64196758,63,28,2,6,1,3,0,0,592,200922,1564590088,0,3373
53,5888883,4,64196612,18,10,1,4,1,3,0,0,592,200922,1564590089,0,3373
53,5888883,5,64556612,29,15,3,5,1,3,0,0,592,200922,1564590090,0,3373
53,5888883,6,64196612,18,10,1,4,1,3,0,0,592,200922,1564590091,0,3373
53,5888883,7,64196612,18,10,1,4,1,3,0,0,592,200922,1564590092,0,3373
53,5888883,8,64196612,18,10,1,4,1,3,0,0,592,200922,1564590093,0,3373
53,5888883,9,64196758,63,28,2,6,1,3,0,0,592,200922,1564590094,0,3373
53,5888883,10,64196758,63,28,2,6,1,3,0,0,592,200922,1564590095,0,3373
53,5888883,11,64556612,29,15,3,5,1,3,0,0,592,200922,1564590096,0,3373
53,5888883,12,64196758,63,28,2,6,1,3,0,0,592,200923,1564590097,0,3373
53,5888883,13,64196758,63,28,2,6,1,3,0,0,592,200923,1564590098,0,3373
53,5888883,14,64556612,29,15,3,5,1,3,0,0,592,200923,1564590099,0,3373
53,5888883,15,64196758,63,28,2,6,1,3,0,0,592,200923,1564590100,0,3373
53,5888883,16,64196758,63,28,2,6,1,3,0,0,592,200923,1564590101,0,3373
53,5888883,17,64196758,63,28,2,6,1,3,0,0,592,200923,1564590102,0,3373
53,5888883,18,64196612,18,10,1,4,1,3,0,0,592,200923,1564590103,0,3373
53,5888883,19,78786612,54,20,4,17,1,3,0,0,592,200923,1564590104,0,3373
53,5888883,20,78786612,54,20,4,17,1,3,0,0,592,200923,1564590105,0,3373
53,5888883,21,64196612,18,10,1,4,1,3,0,0,592,200923,1564590106,0,3373
53,5888883,22,64196612,18,10,1,4,1,3,0,0,592,200923,1564590107,0,3373
53,5888883,23,48756677,19,15,5,55,1,3,0,0,592,200923,1564590108,0,3373
53,5888883,24,78786612,54,20,4,17,1,3,0,0,592,200923,1564590109,0,3373
53,5888883,25,78786612,54,20,4,17,1,3,0,0,592,200923,1564590110,0,3373
53,5888883,26,78786612,54,20,4,17,1,3,0,0,592,200923,1564590111,0,3373
53,5888883,27,78786612,54,20,4,17,1,3,0,0,592,200923,1564590112,0,3373
53,5888883,28,78786612,54,20,4,17,1,3,0,0,592,200923,1564590113,0,3373
53,5888883,29,78786612,54,20,4,17,1,3,0,0,592,200924,1564590114,0,3373
53,5888883,30,78786612,54,20,4,17,1,3,0,0,592,200924,1564590115,0,3373
53,5888883,31,64196612,18,10,1,4,1,3,0,0,592,200924,1564590116,0,3373
53,5888883,32,78786612,54,20,4,17,1,3,0,0,592,200924,1564590117,0,3373
53,5888883,33,78786612,54,20,4,17,1,3,0,0,592,200924,1564590118,0,3373
53,5888883,34,78786612,54,20,4,17,1,3,0,0,592,200924,1564590119,0,3373
53,5888883,35,78786612,54,20,4,17,1,3,0,0,592,200924,1564590120,0,3373
53,5888883,36,78786612,54,20,4,17,1,3,0,0,592,200924,1564590121,0,3373
53,5888883,37,78786612,54,20,4,17,1,3,0,0,592,200924,1564590122,0,3373
53,5888883,38,78786612,54,20,4,17,1,3,0,0,592,200924,1564590123,0,3373
53,5888883,39,78786612,54,20,4,17,1,3,0,0,592,200924,1564590124,0,3373
53,5888883,40,64196612,18,10,1,4,1,3,0,0,592,200924,1564590125,0,3373
54,5999994,1,64196758,63,28,2,6,1,3,0,0,592,200922,1564590086,0,3373
54,5999994,2,64196758,63,28,2,6,1,3,0,0,592,200922,1564590087,0,3373
54,5999994,3,64196758,63,28,2,6,1,3,0,0,592,200922,1564590088,0,3373
54,5999994,4,64196612,18,10,1,4,1,3,0,0,592,200922,1564590089,0,3373
54,5999994,5,64556612,29,15,3,5,1,3,0,0,592,200922,1564590090,0,3373
54,5999994,6,64196612,18,10,1,4,1,3,0,0,592,200922,1564590091,0,3373
54,5999994,7,64196612,18,10,1,4,1,3,0,0,592,200922,1564590092,0,3373
54,5999994,8,64196612,18,10,1,4,1,3,0,0,592,200922,1564590093,0,3373
54,5999994,9,64196758,63,28,2,6,1,3,0,0,592,200922,1564590094,0,3373
54,5999994,10,64196758,63,28,2,6,1,3,0,0,592,200922,1564590095,0,3373
54,5999994,11,64556612,29,15,3,5,1,3,0,0,592,200922,1564590096,0,3373
54,5999994,12,64196758,63,28,2,6,1,3,0,0,592,200923,1564590097,0,3373
54,5999994,13,64196758,63,28,2,6,1,3,0,0,592,200923,1564590098,0,3373
54,5999994,14,64556612,29,15,3,5,1,3,0,0,592,200923,1564590099,0,3373
54,5999994,15,64196758,63,28,2,6,1,3,0,0,592,200923,1564590100,0,3373
54,5999994,16,64196758,63,28,2,6,1,3,0,0,592,200923,1564590101,0,3373
54,5999994,17,64196758,63,28,2,6,1,3,0,0,592,200923,1564590102,0,3373
54,5999994,18,64196612,18,10,1,4,1,3,0,0,592,200923,1564590103,0,3373
54,5999994,19,78786612,54,20,4,17,1,3,0,0,592,200923,1564590104,0,3373
54,5999994,20,78786612,54,20,4,17,1,3,0,0,592,200923,1564590105,0,3373
54,5999994,21,64196612,18,10,1,4,1,3,0,0,592,200923,1564590106,0,3373
54,5999994,22,64196612,18,10,1,4,1,3,0,0,592,200923,1564590107,0,3373
54,5999994,23,48756677,19,15,5,55,1,3,0,0,592,200923,1564590108,0,3373
54,5999994,24,78786612,54,20,4,17,1,3,0,0,592,200923,1564590109,0,3373
54,5999994,25,78786612,54,20,4,17,1,3,0,0,592,200923,1564590110,0,3373
54,5999994,26,78786612,54,20,4,17,1,3,0,0,592,200923,1564590111,0,3373
54,5999994,27,78786612,54,20,4,17,1,3,0,0,592,200923,1564590112,0,3373
54,5999994,28,78786612,54,20,4,17,1,3,0,0,592,200923,1564590113,0,3373
54,5999994,29,78786612,54,20,4,17,1,3,0,0,592,200924,1564590114,0,3373
54,5999994,30,78786612,54,20,4,17,1,3,0,0,592,200924,1564590115,0,3373
54,5999994,31,64196612,18,10,1,4,1,3,0,0,592,200924,1564590116,0,3373
54,5999994,32,78786612,54,20,4,17,1,3,0,0,592,200924,1564590117,0,3373
54,5999994,33,78786612,54,20,4,17,1,3,0,0,592,200924,1564590118,0,3373
54,5999994,34,78786612,54,20,4,17,1,3,0,0,592,200924,1564590119,0,3373
54,5999994,35,78786612,54,20,4,17,1,3,0,0,592,200924,1564590120,0,3373
54,5999994,36,78786612,54,20,4,17,1,3,0,0,592,200924,1564590121,0,3373
54,5999994,37,78786612,54,20,4,17,1,3,0,0,592,200924,1564590122,0,3373
54,5999994,38,78786612,54,20,4,17,1,3,0,0,592,200924,1564590123,0,3373
54,5999994,39,78786612,54,20,4,17,1,3,0,0,592,200924,1564590124,0,3373
54,5999994,40,64196612,18,10,1,4,1,3,0,0,592,200924,1564590125,0,3373
55,6111105,1,64196758,63,28,2,6,1,3,0,0,592,200922,1564590086,0,3373
55,6111105,2,64196758,63,28,2,6,1,3,0,0,592,200922,1564590087,0,3373
55,6111105,3,64196758,63,28,2,6,1,3,0,0,592,200922,1564590088,0,3373
55,6111105,4,64196612,18,10,1,4,1,3,0,0,592,200922,1564590089,0,3373
55,6111105,5,64556612,29,15,3,5,1,3,0,0,592,200922,1564590090,0,3373
55,6111105,6,64196612,18,10,1,4,1,3,0,0,592,200922,1564590091,0,3373
55,6111105,7,64196612,18,10,1,4,1,3,0,0,592,200922,1564590092,0,3373
55,6111105,8,64196612,18,10,1,4,1,3,0,0,592,200922,1564590093,0,3373
55,6111105,9,64196758,63,28,2,6,1,3,0,0,592,200922,1564590094,0,3373
55,6111105,10,64196758,63,28,2,6,1,3,0,0,592,200922,1564590095,0,3373
55,6111105,11,64556612,29,15,3,5,1,3,0,0,592,200922,1564590096,0,3373
55,6111105,12,64196758,63,28,2,6,1,3,0,0,592,200923,1564590097,0,3373
55,6111105,13,64196758,63,28,2,6,1,3,0,0,592,200923,1564590098,0,3373
55,6111105,14,64556612,29,15,3,5,1,3,0,0,592,200923,1564590099,0,3373
55,6111105,15,64196758,63,28,2,6,1,3,0,0,592,200923,1564590100,0,3373
55,6111105,16,64196758,63,28,2,6,1,3,0,0,592,200923,1564590101,0,3373
55,6111105,17,64196758,63,28,2,6,1,3,0,0,592,200923,1564590102,0,3373
55,6111105,18,64196612,18,10,1,4,1,3,0,0,592,200923,1564590103,0,3373
55,6111105,19,78786612,54,20,4,17,1,3,0,0,592,200923,1564590104,0,3373
55,6111105,20,78786612,54,20,4,17,1,3,0,0,592,200923,1564590105,0,3373
55,6111105,21,64196612,18,10,1,4,1,3,0,0,592,200923,1564590106,0,3373
55,6111105,22,64196612,18,10,1,4,1,3,0,0,592,200923,1564590107,0,3373
55,6111105,23,48756677,19,15,5,55,1,3,0,0,592,200923,1564590108,0,3373
55,6111105,24,78786612,54,20,4,17,1,3,0,0,592,200923,1564590109,0,3373
55,6111105,25,78786612,54,20,4,17,1,3,0,0,592,200923,1564590110,0,3373
55,6111105,26,78786612,54,20,4,17,1,3,0,0,592,200923,1564590111,0,3373
55,6111105,27,78786612,54,20,4,17,1,3,0,0,592,200923,1564590112,0,3373
55,6111105,28,78786612,54,20,4,17,1,3,0,0,592,200923,1564590113,0,3373
55,6111105,29,78786612,54,20,4,17,1,3,0,0,592,200924,1564590114,0,3373
55,6111105,30,78786612,54,20,4,17,1,3,0,0,592,200924,1564590115,0,3373
55,6111105,31,64196612,18,10,1,4,1,3,0,0,592,200924,1564590116,0,3373
55,6111105,32,78786612,54,20,4,17,1,3,0,0,592,200924,1564590117,0,3373
55,6111105,33,78786612,54,20,4,17,1,3,0,0,592,200924,1564590118,0,3373
55,6111105,34,78786612,54,20,4,17,1,3,0,0,592,200924,1564590119,0,3373
55,6111105,35,78786612,54,20,4,17,1,3,0,0,592,200924,1564590120,0,3373
55,6111105,36,78786612,54,20,4,17,1,3,0,0,592,200924,1564590121,0,3373
55,6111105,37,78786612,54,20,4,17,1,3,0,0,592,200924,1564590122,0,3373
55,6111105,38,78786612,54,20,4,17,1,3,0,0,592,200924,1564590123,0,3373
55,6111105,39,78786612,54,20,4,17,1,3,0,0,592,200924,1564590124,0,3373
55,6111105,40,64196612,18,10,1,4,1,3,0,0,592,200924,1564590125,0,3373
56,6222216,1,64196758,63,28,2,6,1,3,0,0,592,200922,1564590086,0,3373
56,6222216,2,64196758,63,28,2,6,1,3,0,0,592,200922,1564590087,0,3373
56,6222216,3,64196758,63,28,2,6,1,3,0,0,592,200922,1564590088,0,3373
56,6222216,4,64196612,18,10,1,4,1,3,0,0,592,200922,1564590089,0,3373
56,6222216,5,64556612,29,15,3,5,1,3,0,0,592,200922,1564590090,0,3373
56,6222216,6,64196612,18,10,1,4,1,3,0,0,592,200922,1564590091,0,3373
56,6222216,7,64196612,18,10,1,4,1,3,0,0,592,200922,1564590092,0,3373
56,6222216,8,64196612,18,10,1,4,1,3,0,0,592,200922,1564590093,0,3373
56,6222216,9,64196758,63,28,2,6,1,3,0,0,592,200922,1564590094,0,3373
56,6222216,10,64196758,63,28,2,6,1,3,0,0,592,200922,1564590095,0,3373
56,6222216,11,64556612,29,15,3,5,1,3,0,0,592,200922,1564590096,0,3373
56,6222216,12,64196758,63,28,2,6,1,3,0,0,592,200923,1564590097,0,3373
56,6222216,13,64196758,63,28,2,6,1,3,0,0,592,200923,1564590098,0,3373
56,6222216,14,64556612,29,15,3,5,1,3,0,0,592,200923,1564590099,0,3373
56,6222216,15,64196758,63,28,2,6,1,3,0,0,592,200923,1564590100,0,3373
56,6222216,16,64196758,63,28,2,6,1,3,0,0,592,200923,1564590101,0,3373
56,6222216,17,64196758,63,28,2,6,1,3,0,0,592,200923,1564590102,0,3373
56,6222216,18,64196612,18,10,1,4,1,3,0,0,592,200923,1564590103,0,3373
56,6222216,19,78786612,54,20,4,17,1,3,0,0,592,200923,1564590104,0,3373
56,6222216,20,78786612,54,20,4,17,1,3,0,0,592,200923,1564590105,0,3373
56,6222216,21,64196612,18,10,1,4,1,3,0,0,592,200923,1564590106,0,3373
56,6222216,22,64196612,18,10,1,4,1,3,0,0,592,200923,1564590107,0,3373
56,6222216,23,48756677,19,15,5,55,1,3,0,0,592,200923,1564590108,0,3373
56,6222216,24,78786612,54,20,4,17,1,3,0,0,592,200923,1564590109,0,3373
56,6222216,25,78786612,54,20,4,17,1,3,0,0,592,200923,1564590110,0,3373
56,6222216,26,78786612,54,20,4,17,1,3,0,0,592,200923,1564590111,0,3373
56,6222216,27,78786612,54,20,4,17,1,3,0,0,592,200923,1564590112,0,3373
56,6222216,28,78786612,54,20,4,17,1,3,0,0,592,200923,1564590113,0,3373
56,6222216,29,78786612,54,20,4,17,1,3,0,0,592,200924,1564590114,0,3373
56,6222216,30,78786612,54,20,4,17,1,3,0,0,592,200924,1564590115,0,3373
56,6222216,31,64196612,18,10,1,4,1,3,0,0,592,200924,1564590116,0,3373
56,6222216,32,78786612,54,20,4,17,1,3,0,0,592,200924,1564590117,0,3373
56,6222216,33,78786612,54,20,4,17,1,3,0,0,592,200924,1564590118,0,3373
56,6222216,34,78786612,54,20,4,17,1,3,0,0,592,200924,1564590119,0,3373
56,6222216,35,78786612,54,20,4,17,1,3,0,0,592,200924,1564590120,0,3373
56,6222216,36,78786612,54,20,4,17,1,3,0,0,592,200924,1564590121,0,3373
56,6222216,37,78786612,54,20,4,17,1,3,0,0,592,200924,1564590122,0,3373
56,6222216,38,78786612,54,20,4,17,1,3,0,0,592,200924,1564590123,0,3373
56,6222216,39,78786612,54,20,4,17,1,3,0,0,592,200924,1564590124,0,3373
56,6222216,40,64196612,18,10,1,4,1,3,0,0,592,200924,1564590125,0,3373
57,6333327,1,64196758,63,28,2,6,1,3,0,0,592,200922,1564590086,0,3373
57,6333327,2,64196758,63,28,2,6,1,3,0,0,592,200922,1564590087,0,3373
57,6333327,3,64196758,63,28,2,6,1,3,0,0,592,200922,1564590088,0,3373
57,6333327,4,64196612,18,10,1,4,1,3,0,0,592,200922,1564590089,0,3373
57,6333327,5,64556612,29,15,3,5,1,3,0,0,592,200922,1564590090,0,3373
57,6333327,6,64196612,18,10,1,4,1,3,0,0,592,200922,1564590091,0,3373
57,6333327,7,64196612,18,10,1,4,1,3,0,0,592,200922,1564590092,0,3373
57,6333327,8,64196612,18,10,1,4,1,3,0,0,592,200922,1564590093,0,3373
57,6333327,9,64196758,63,28,2,6,1,3,0,0,592,200922,1564590094,0,3373
57,6333327,10,64196758,63,28,2,6,1,3,0,0,592,200922,1564590095,0,3373
57,6333327,11,64556612,29,15,3,5,1,3,0,0,592,200922,1564590096,0,3373
57,6333327,12,64196758,63,28,2,6,1,3,0,0,592,200923,1564590097,0,3373
57,6333327,13,64196758,63,28,2,6,1,3,0,0,592,200923,1564590098,0,3373
57,6333327,14,64556612,29,15,3,5,1,3,0,0,592,200923,1564590099,0,3373
57,6333327,15,64196758,63,28,2,6,1,3,0,0,592,200923,1564590100,0,3373
57,6333327,16,64196758,63,28,2,6,1,3,0,0,592,200923,1564590101,0,3373
57,6333327,17,64196758,63,28,2,6,1,3,0,0,592,200923,1564590102,0,3373
57,6333327,18,64196612,18,10,1,4,1,3,0,0,592,200923,1564590103,0,3373
57,6333327,19,78786612,54,20,4,17,1,3,0,0,592,200923,1564590104,0,3373
57,6333327,20,78786612,54,20,4,17,1,3,0,0,592,200923,1564590105,0,3373
57,6333327,21,64196612,18,10,1,4,1,3,0,0,592,200923,1564590106,0,3373
57,6333327,22,64196612,18,10,1,4,1,3,0,0,592,200923,1564590107,0,3373
57,6333327,23,48756677,19,15,5,55,1,3,0,0,592,200923,1564590108,0,3373
57,6333327,24,78786612,54,20,4,17,1,3,0,0,592,200923,1564590109,0,3373
57,6333327,25,78786612,54,20,4,17,1,3,0,0,592,200923,1564590110,0,3373
57,6333327,26,78786612,54,20,4,17,1,3,0,0,592,200923,1564590111,0,3373
57,6333327,27,78786612,54,20,4,17,1,3,0,0,592,200923,1564590112,0,3373
57,6333327,28,78786612,54,20,4,17,1,3,0,0,592,200923,1564590113,0,3373
57,6333327,29,78786612,54,20,4,17,1,3,0,0,592,200924,1564590114,0,3373
57,6333327,30,78786612,54,20,4,17,1,3,0,0,592,200924,1564590115,0,3373
57,6333327,31,64196612,18,10,1,4,1,3,0,0,592,200924,1564590116,0,3373
57,6333327,32,78786612,54,20,4,17,1,3,0,0,592,200924,1564590117,0,3373
57,6333327,33,78786612,54,20,4,17,1,3,0,0,592,200924,1564590118,0,3373
57,6333327,34,78786612,54,20,4,17,1,3,0,0,592,200924,1564590119,0,3373
57,6333327,35,78786612,54,20,4,17,1,3,0,0,592,200924,1564590120,0,3373
57,6333327,36,78786612,54,20,4,17,1,3,0,0,592,200924,1564590121,0,3373
57,6333327,37,78786612,54,20,4,17,1,3,0,0,592,200924,1564590122,0,3373
57,6333327,38,78786612,54,20,4,17,1,3,0,0,592,200924,1564590123,0,3373
57,6333327,39,78786612,54,20,4,17,1,3,0,0,592,200924,1564590124,0,3373
57,6333327,40,64196612,18,10,1,4,1,3,0,0,592,200924,1564590125,0,3373
58,6444438,1,64196758,63,28,2,6,1,3,0,0,592,200922,1564590086,0,3373
58,6444438,2,64196758,63,28,2,6,1,3,0,0,592,200922,1564590087,0,3373
58,6444438,3,64196758,63,28,2,6,1,3,0,0,592,200922,1564590088,0,3373
58,6444438,4,64196612,18,10,1,4,1,3,0,0,592,200922,1564590089,0,3373
58,6444438,5,64556612,29,15,3,5,1,3,0,0,592,200922,1564590090,0,3373
58,6444438,6,64196612,18,10,1,4,1,3,0,0,592,200922,1564590091,0,3373
58,6444438,7,64196612,18,10,1,4,1,3,0,0,592,200922,1564590092,0,3373
58,6444438,8,64196612,18,10,1,4,1,3,0,0,592,200922,1564590093,0,3373
58,6444438,9,64196758,63,28,2,6,1,3,0,0,592,200922,1564590094,0,3373
58,6444438,10,64196758,63,28,2,6,1,3,0,0,592,200922,1564590095,0,3373
58,6444438,11,64556612,29,15,3,5,1,3,0,0,592,200922,1564590096,0,3373
58,6444438,12,64196758,63,28,2,6,1,3,0,0,592,200923,1564590097,0,3373
58,6444438,13,64196758,63,28,2,6,1,3,0,0,592,200923,1564590098,0,3373
58,6444438,14,64556612,29,15,3,5,1,3,0,0,592,200923,1564590099,0,3373
58,6444438,15,64196758,63,28,2,6,1,3,0,0,592,200923,1564590100,0,3373
58,6444438,16,64196758,63,28,2,6,1,3,0,0,592,200923,1564590101,0,3373
58,6444438,17,64196758,63,28,2,6,1,3,0,0,592,200923,1564590102,0,3373
58,6444438,18,64196612,18,10,1,4,1,3,0,0,592,200923,1564590103,0,3373
58,6444438,19,78786612,54,20,4,17,1,3,0,0,592,200923,1564590104,0,3373
58,6444438,20,78786612,54,20,4,17,1,3,0,0,592,200923,1564590105,0,3373
58,6444438,21,64196612,18,10,1,4,1,3,0,0,592,200923,1564590106,0,3373
58,6444438,22,64196612,18,10,1,4,1,3,0,0,592,200923,1564590107,0,3373
58,6444438,23,48756677,19,15,5,55,1,3,0,0,592,200923,1564590108,0,3373
58,6444438,24,78786612,54,20,4,17,1,3,0,0,592,200923,1564590109,0,3373
58,6444438,25,78786612,54,20,4,17,1,3,0,0,592,200923,1564590110,0,3373
58,6444438,26,78786612,54,20,4,17,1,3,0,0,592,200923,1564590111,0,3373
58,6444438,27,78786612,54,20,4,17,1,3,0,0,592,200923,1564590112,0,3373
58,6444438,28,78786612,54,20,4,17,1,3,0,0,592,200923,1564590113,0,3373
58,6444438,29,78786612,54,20,4,17,1,3,0,0,592,200924,1564590114,0,3373
58,6444438,30,78786612,54,20,4,17,1,3,0,0,592,200924,1564590115,0,3373
58,6444438,31,64196612,18,10,1,4,1,3,0,0,592,200924,1564590116,0,3373
58,6444438,32,78786612,54,20,4,17,1,3,0,0,592,200924,1564590117,0,3373
58,6444438,33,78786612,54,20,4,17,1,3,0,0,592,200924,1564590118,0,3373
58,6444438,34,78786612,54,20,4,17,1,3,0,0,592,200924,1564590119,0,3373
58,6444438,35,78786612,54,20,4,17,1,3,0,0,592,200924,1564590120,0,3373
58,6444438,36,78786612,54,20,4,17,1,3,0,0,592,200924,1564590121,0,3373
58,6444438,37,78786612,54,20,4,17,1,3,0,0,592,200924,1564590122,0,3373
58,6444438,38,78786612,54,20,4,17,1,3,0,0,592,200924,1564590123,0,3373
58,6444438,39,78786612,54,20,4,17,1,3,0,0,592,200924,1564590124,0,3373
58,6444438,40,64196612,18,10,1,4,1,3,0,0,592,200924,1564590125,0,3373
59,6555549,1,64196758,63,28,2,6,1,3,0,0,592,200922,1564590086,0,3373
59,6555549,2,64196758,63,28,2,6,1,3,0,0,592,200922,1564590087,0,3373
59,6555549,3,64196758,63,28,2,6,1,3,0,0,592,200922,1564590088,0,3373
59,6555549,4,64196612,18,10,1,4,1,3,0,0,592,200922,1564590089,0,3373
59,6555549,5,64556612,29,15,3,5,1,3,0,0,592,200922,1564590090,0,3373
59,6555549,6,64196612,18,10,1,4,1,3,0,0,592,200922,1564590091,0,3373
59,6555549,7,64196612,18,10,1,4,1,3,0,0,592,200922,1564590092,0,3373
59,6555549,8,64196612,18,10,1,4,1,3,0,0,592,200922,1564590093,0,3373
59,6555549,9,64196758,63,28,2,6,1,3,0,0,592,200922,1564590094,0,3373
59,6555549,10,64196758,63,28,2,6,1,3,0,0,592,200922,1564590095,0,3373
59,6555549,11,64556612,29,15,3,5,1,3,0,0,592,200922,1564590096,0,3373
